5.036755608771895965e+01,2.000000000000000111e-01,5.000000000000000104e-04,4.025289279340983906e-01,0.000000000000000000e+00,5.622633263613420473e-02
8.209199229482906901e+01,4.718749999999999889e-01,5.000000000000000104e-04,3.863223750698121517e-01,0.000000000000000000e+00,7.172508516657016830e-02
1.586693798587718334e+02,1.162890624999999956e+00,5.000000000000000104e-04,3.825679560539124169e-01,0.000000000000000000e+00,8.457512921594301236e-02
6.881857341409609035e+02,6.000000000000000000e+00,5.000000000000000104e-04,3.856396167930372654e-01,0.000000000000000000e+00,9.591063606979641221e-02
3.441298225161261826e+01,2.000000000000000111e-01,2.226562500000000069e-02,4.118498974815755775e-01,0.000000000000000000e+00,7.009179628741750434e-02
5.207831485966902108e+01,4.718749999999999889e-01,2.226562500000000069e-02,3.895051232576274836e-01,0.000000000000000000e+00,8.845794084803611235e-02
9.629911830821313856e+01,1.162890624999999956e+00,2.226562500000000069e-02,3.827589027904806929e-01,0.000000000000000000e+00,1.058124407937184042e-01
4.035227031575354317e+02,6.000000000000000000e+00,2.226562500000000069e-02,3.837943771844740115e-01,0.000000000000000000e+00,1.221886991774896319e-01
1.739711521684715123e+01,2.000000000000000111e-01,8.056640625000000000e-02,4.152499307105521620e-01,0.000000000000000000e+00,9.322528034267801855e-02
2.404691666483586232e+01,4.718749999999999889e-01,8.056640625000000000e-02,4.026958629535193901e-01,0.000000000000000000e+00,1.251949555060349328e-01
4.134387394330308751e+01,1.162890624999999956e+00,8.056640625000000000e-02,3.867896296839242742e-01,0.000000000000000000e+00,1.537809942669394747e-01
1.613616111908565358e+02,6.000000000000000000e+00,8.056640625000000000e-02,3.821644016277770950e-01,0.000000000000000000e+00,1.856220254089232802e-01
1.484122371780303418e+01,2.000000000000000111e-01,1.000000000000000056e-01,4.153652487994958786e-01,0.000000000000000000e+00,9.890455493929317665e-02
2.008858848179293588e+01,4.718749999999999889e-01,1.000000000000000056e-01,4.068833608829144355e-01,0.000000000000000000e+00,1.361444933369304056e-01
3.386746783740906608e+01,1.162890624999999956e+00,1.000000000000000056e-01,3.884583491212187933e-01,0.000000000000000000e+00,1.682643798531065493e-01
1.293824449076934400e+02,6.000000000000000000e+00,1.000000000000000056e-01,3.820735575370136639e-01,0.000000000000000000e+00,2.058210408375061307e-01
